ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
68C2A2B7F20C1AF0,electric_bike,13:41.3,21:03.2,E 53 St & 3 Ave,6617.02,9 Ave & W 45 St,6717.06,40.75763228,-73.96930575,40.76019252,-73.9912551,member
7E6225277EC9FCD4,electric_bike,19:23.7,48:18.4,97 St & 57 Ave,5953.03,Fulton St & Williams Ave,4120.02,40.73727,-73.86415,40.67709,-73.9008,member
307186AE84B2E29C,electric_bike,38:14.0,04:20.8,97 St & 57 Ave,5953.03,Fulton St & Williams Ave,4120.02,40.73727,-73.86415,40.67709,-73.9008,member
2A8890499510F104,classic_bike,18:24.4,33:15.4,E 53 St & 3 Ave,6617.02,9 Ave & W 45 St,6717.06,40.75763228,-73.96930575,40.76019252,-73.9912551,member
EC3F780B69ED87EB,electric_bike,42:09.0,44:32.2,Broadway & W 53 St,6779.05,Broadway & W 58 St,6948.1,40.76344058,-73.98268129,40.76695317,-73.98169333,casual
5AE524F28E92D0E5,electric_bike,56:54.5,00:54.9,7 Ave & 62 St,2821.05,50 St & 7 Ave,3038.08,40.63556,-74.01298,40.642501,-74.006055,member
00ED4490D8A584A6,classic_bike,05:35.0,07:37.7,Maple St & New York Ave,3617.02,Sterling St & Nostrand Ave,3657.06,40.66104,-73.94795,40.66318,-73.95076,member
CDFB250EB1954EAD,classic_bike,49:42.1,10:29.1,Bayard St & Baxter St,5351.03,Vesey Pl & River Terrace,5297.02,40.71602118,-73.99974372,40.7153379,-74.01658354,member
679C6326BD5C5F55,electric_bike,16:35.1,20:55.7,10 St & 7 Ave,3762.08,Carroll St & 6 Ave,4019.06,40.6662078,-73.98199886,40.6740886,-73.9787282,member
D5D7227979D25B60,electric_bike,15:33.2,23:59.4,E 53 St & 3 Ave,6617.02,2 Ave & E 72 St,6925.09,40.75763228,-73.96930575,40.76876203,-73.95840794,casual
7BED4C5B49CFF70A,electric_bike,02:19.0,06:53.1,Broadway & W 138 St,7942.07,Frederick Douglass Blvd & W 129 St,7795.09,40.82182,-73.95353,40.8125511,-73.9492286,casual
738ADCE297B43B5A,electric_bike,11:46.1,26:21.7,34th Ave & Vernon Blvd,6873.01,Bulova Ave & Brooklyn Queens Expressway W,6766.03,40.7653538,-73.93986315,40.762507,-73.902534,casual
733E6A95505E9B87,electric_bike,58:53.5,10:05.1,Bayard St & Baxter St,5351.03,Vesey Pl & River Terrace,5297.02,40.71602118,-73.99974372,40.7153379,-74.01658354,casual
5961A6EFAAE57649,electric_bike,00:40.5,16:12.1,Roebling St & N 4 St,5267.09,Carlton Ave & Greene Ave,4386.07,40.71469,-73.95739,40.685957,-73.971468,member
427E1B1FF1A6449C,electric_bike,00:16.5,06:48.1,Spring St & Hudson St,5653.12,Vesey Pl & River Terrace,5297.02,40.72583997,-74.0076533,40.7153379,-74.01658354,member
8C9BD65F95D81084,electric_bike,46:54.1,57:14.4,E 53 St & 3 Ave,6617.02,W 44 St & 11 Ave,6756.05,40.75763228,-73.96930575,40.762009,-73.996975,member
02D4EB0D9EB54E6E,electric_bike,39:24.6,46:30.7,Old Slip & South St,4993.13,Vesey Pl & River Terrace,5297.02,40.70336687,-74.00786787,40.7153379,-74.01658354,member
55FA7A16451C1BC3,electric_bike,46:26.3,52:14.1,W 41 St & 8 Ave,6602.03,Broadway & W 58 St,6948.1,40.75640548,-73.9900262,40.76695317,-73.98169333,member
E7860208AC282AAE,classic_bike,24:19.9,35:57.0,E 53 St & 3 Ave,6617.02,9 Ave & W 45 St,6717.06,40.75763228,-73.96930575,40.76019252,-73.9912551,member
568C914E7D1DC3A8,electric_bike,08:36.5,41:53.6,Broadway & W 138 St,7942.07,W 56 St & 10 Ave,6955.01,40.82182,-73.95353,40.768254,-73.988639,member
DB54362C7BB73E31,electric_bike,17:04.2,25:07.7,Spring St & Hudson St,5653.12,Vesey Pl & River Terrace,5297.02,40.72583997,-74.0076533,40.7153379,-74.01658354,member
344AF7D641B72EE9,electric_bike,21:36.4,25:35.5,10 St & 7 Ave,3762.08,Carroll St & 6 Ave,4019.06,40.6662078,-73.98199886,40.6740886,-73.9787282,member
5E70BF69914EE67C,electric_bike,09:11.3,20:29.0,Cadman Plaza E & Red Cross Pl,4821.06,Carlton Ave & Greene Ave,4386.07,40.69991755,-73.98971773,40.685957,-73.971468,member
DD9F76A325F31B4F,electric_bike,36:38.0,40:26.4,W 41 St & 8 Ave,6602.03,Broadway & W 58 St,6948.1,40.75640548,-73.9900262,40.76695317,-73.98169333,member
68892A3A5AD2D55A,classic_bike,10:27.9,55:39.7,Bayard St & Baxter St,5351.03,W 56 St & 10 Ave,6955.01,40.71602118,-73.99974372,40.768254,-73.988639,member
EBBCDF52CD8CC8A1,classic_bike,35:35.3,13:37.4,Bayard St & Baxter St,5351.03,W 56 St & 10 Ave,6955.01,40.71602118,-73.99974372,40.768254,-73.988639,member
3209A5FA21E6D1A0,electric_bike,00:00.7,02:28.4,Thompson St & Bleecker St,5721.07,W Broadway & Watts St,5569.07,40.72840059,-73.99968781,40.72323,-74.00314,member
39FAD29463EEEA97,classic_bike,35:48.5,38:48.7,Mott St & Prince St,5561.04,E 1 St & Bowery,5636.13,40.72317958,-73.99480012,40.72486122,-73.99213135,member
FD871AD34147A601,electric_bike,33:52.2,45:52.8,44 Dr & Jackson Ave,6352.01,43 Ave & 42 St,6251.06,40.74718234,-73.9432635,40.74534683,-73.92194197,member
5519D839CB9B3DA4,electric_bike,46:05.0,00:51.0,Milton St & Franklin St,5752.07,E 1 St & Bowery,5636.13,40.72906,-73.95779,40.72486122,-73.99213135,member
3AD058CAFB134CE0,electric_bike,09:23.8,21:11.4,E 13 St & Ave A,5779.09,Maiden Ln & Pearl St,5065.1,40.72966729,-73.98067966,40.70706456,-74.00731853,member
C9E41B55472A4947,electric_bike,41:46.6,56:34.1,44 St & 48 Ave,6058.08,84 St & Roosevelt Ave,6323.04,40.73941387,-73.92131969,40.74797,-73.88204,casual
072E3EC5B6FAD9DE,electric_bike,19:57.0,28:13.7,Degraw St & Hoyt St,4258.07,Willoughby St & Ashland Pl,4587.02,40.68199044,-73.99079025,40.69178,-73.97877,member
8866F2DBA8E7D6D2,electric_bike,00:34.8,03:02.9,E 13 St & Ave A,5779.09,St Marks Pl & 2 Ave,5669.1,40.72966729,-73.98067966,40.7284186,-73.98713956,member
34C1B0D7EB26429E,classic_bike,30:55.3,06:46.4,44 Dr & Jackson Ave,6352.01,Adams St & Prospect St,4821.1,40.74718234,-73.9432635,40.70076308,-73.98869812,member
371FCC3D2ADAA91F,electric_bike,06:02.8,09:03.2,E 13 St & Ave A,5779.09,St Marks Pl & 2 Ave,5669.1,40.72966729,-73.98067966,40.7284186,-73.98713956,member
EE5A3534449CC07C,electric_bike,40:46.9,45:49.1,64 St & Woodbine St,5057.09,Bleecker St & Forest Ave,5176.04,40.70809,-73.89549,40.7107,-73.90525,member
97D35FF92F512D64,electric_bike,03:54.9,24:05.7,18 St & 27 Ave,7062.07,W 52 St & 5 Ave,6700.01,40.77276829,-73.92743647,40.75992262,-73.97648516,member
955363FE0EB46D74,electric_bike,04:37.3,16:01.6,E 58 St & 3 Ave,6762.02,W 76 St & Columbus Ave,7281.09,40.76095756,-73.96724467,40.78018397,-73.97728533,member
CEFA877751BD4646,electric_bike,19:54.7,25:30.7,Manhattan Ave & Devoe St,5219.05,Meserole Ave & Manhattan Ave,5666.04,40.713532,-73.9459867,40.72708584,-73.95299117,member
419A014B75246E91,electric_bike,01:16.1,07:59.9,Canal St & Rutgers St,5303.08,E 1 St & Bowery,5636.13,40.71427487,-73.98990025,40.72486122,-73.99213135,member
0FA704150C888EA0,electric_bike,07:06.3,16:30.7,5 Ave & E 72 St,7100.07,W 52 St & 5 Ave,6700.01,40.77282817,-73.96685276,40.75992262,-73.97648516,casual
3BAEBFCA2082785F,electric_bike,08:17.0,44:04.6,5 Ave & E 72 St,7100.07,W 52 St & 5 Ave,6700.01,40.77282817,-73.96685276,40.75992262,-73.97648516,casual
8A8361349DFBBEF4,electric_bike,30:02.5,41:05.4,Bank St & Washington St,5964.01,St Marks Pl & 2 Ave,5669.1,40.7361967,-74.00859207,40.7284186,-73.98713956,casual
539384B7BCD7EEDF,electric_bike,50:25.2,59:47.3,Canal St & Rutgers St,5303.08,Broad St & Bridge St,4962.08,40.71427487,-73.98990025,40.70365182,-74.01167797,casual
0B3FDACC34F35BD6,electric_bike,36:53.8,42:34.3,5 Ave & E 72 St,7100.07,W 76 St & Columbus Ave,7281.09,40.77282817,-73.96685276,40.78018397,-73.97728533,member
A4B0A883042CA642,classic_bike,54:03.2,34:51.3,E 17 St & 2 Ave,5896.01,E 103 St & Lexington Ave,7463.09,40.73431166,-73.98372531,40.7903051,-73.94755757,member
1FF244EABBE09BCF,electric_bike,27:55.9,45:22.6,21 Ave & Crescent St,7284.01,43 Ave & 42 St,6251.06,40.780478,-73.912212,40.74534683,-73.92194197,member
58D40F590B40D00E,electric_bike,37:26.5,43:34.5,Canal St & Rutgers St,5303.08,W Broadway & Watts St,5569.07,40.71427487,-73.98990025,40.72323,-74.00314,member
E62457648F68C0AB,electric_bike,19:42.4,23:04.1,Central Park W & W 85 St,7354.01,W 76 St & Columbus Ave,7281.09,40.78476,-73.969862,40.78018397,-73.97728533,member
9F09B201E6BA3B50,electric_bike,11:13.3,14:40.4,Central Park W & W 85 St,7354.01,W 76 St & Columbus Ave,7281.09,40.78476,-73.969862,40.78018397,-73.97728533,member
F258E8861D6C7AB0,electric_bike,21:13.0,23:35.7,Liberty St & Broadway,5105.01,Maiden Ln & Pearl St,5065.1,40.70905623,-74.01043382,40.70706456,-74.00731853,member
F5D676C56D317F8A,electric_bike,55:39.8,59:46.4,E 58 St & 3 Ave,6762.02,W 52 St & 5 Ave,6700.01,40.76095756,-73.96724467,40.75992262,-73.97648516,member
3B50B975BCC6D95C,classic_bike,53:10.3,12:55.0,W 48 St &  Rockefeller Plaza,6626.11,E 1 St & Bowery,5636.13,40.75776935,-73.9792943,40.72486122,-73.99213135,member
5985E868AE001409,classic_bike,29:34.1,32:16.5,Liberty St & Broadway,5105.01,Pearl St & Hanover Square,4993.02,40.70905623,-74.01043382,40.7047177,-74.00926027,member
88B4AD42ABC262E6,electric_bike,41:19.2,44:10.4,Liberty St & Broadway,5105.01,Pearl St & Hanover Square,4993.02,40.70905623,-74.01043382,40.7047177,-74.00926027,member
57C0ABA794652B47,classic_bike,53:37.9,07:01.9,Duane St & Hudson St,5359.12,E 1 St & Bowery,5636.13,40.71703,-74.00925,40.72486122,-73.99213135,member
B94D7D976FD5EC8A,electric_bike,06:24.5,21:39.8,W 56 St & 6 Ave,6809.07,E 91 St & 2 Ave,7286.01,40.76340613,-73.97722479,40.78115276,-73.94963041,member
7C26989186E03939,electric_bike,04:59.4,23:57.1,W 48 St &  Rockefeller Plaza,6626.11,E 91 St & 2 Ave,7286.01,40.75776935,-73.9792943,40.78115276,-73.94963041,member
3D0B168BCC595713,electric_bike,08:58.8,17:27.0,5 Ave & W 126 St,7701.21,Edgecombe Ave & W 150 St,8049.05,40.80722,-73.9418,40.826881,-73.941427,member
F168C57BFB5CCE97,electric_bike,11:17.9,26:57.4,Liberty St & Broadway,5105.01,Pearl St & Hanover Square,4993.02,40.70905623,-74.01043382,40.7047177,-74.00926027,member
2E20FD245F370C66,electric_bike,51:50.4,53:41.3,5 Ave & W 126 St,7701.21,5 Ave & W 131 St,7735.05,40.80722,-73.9418,40.81014,-73.93973,member
9C05D8F6FA57A7B9,classic_bike,34:55.0,41:14.8,Manhattan Ave & Devoe St,5219.05,Meserole Ave & Manhattan Ave,5666.04,40.713532,-73.9459867,40.72708584,-73.95299117,member
6325775E3BBBF642,electric_bike,10:45.4,20:19.3,Amsterdam Ave & W 79 St,7311.02,E 91 St & 2 Ave,7286.01,40.7829391,-73.9786517,40.78115276,-73.94963041,member
93CCB4AE6EF7A6AA,electric_bike,29:48.5,49:03.9,Manhattan Ave & Devoe St,5219.05,Prospect Pl & Underhill Ave,4116.08,40.713532,-73.9459867,40.6769694,-73.96579,member
924D460829E05E8B,electric_bike,32:25.6,33:41.4,Liberty St & Broadway,5105.01,Maiden Ln & Pearl St,5065.1,40.70905623,-74.01043382,40.70706456,-74.00731853,member
7003DAA8D637A964,electric_bike,28:10.4,38:10.6,Amsterdam Ave & W 79 St,7311.02,W 52 St & 5 Ave,6700.01,40.7829391,-73.9786517,40.75992262,-73.97648516,member
F49C60CA2D2D84D0,electric_bike,25:43.1,26:59.2,Liberty St & Broadway,5105.01,Maiden Ln & Pearl St,5065.1,40.70905623,-74.01043382,40.70706456,-74.00731853,member
AC44BC3C22667D70,classic_bike,22:03.5,23:22.0,Liberty St & Broadway,5105.01,Maiden Ln & Pearl St,5065.1,40.70905623,-74.01043382,40.70706456,-74.00731853,member
99878939231E538E,electric_bike,28:54.4,34:27.7,Duane St & Hudson St,5359.12,Maiden Ln & Pearl St,5065.1,40.71703,-74.00925,40.70706456,-74.00731853,member
92004F2AD2EBBDF9,electric_bike,52:14.7,56:33.3,E 58 St & 3 Ave,6762.02,W 52 St & 5 Ave,6700.01,40.76095756,-73.96724467,40.75992262,-73.97648516,member
8798664630397EA8,electric_bike,07:15.4,10:33.3,E 58 St & 3 Ave,6762.02,W 52 St & 5 Ave,6700.01,40.76095756,-73.96724467,40.75992262,-73.97648516,member
F0D94CA010AED462,electric_bike,44:54.4,46:23.2,W 170 St & University Ave,8254.01,Shakespeare Ave & W 169 St,8198.05,40.84207,-73.926075,40.839312,-73.922423,member
577BB8A485732F31,electric_bike,01:58.9,04:56.6,Amsterdam Ave & W 79 St,7311.02,W 76 St & Columbus Ave,7281.09,40.7829391,-73.9786517,40.78018397,-73.97728533,member
5B3DE18008B523A8,electric_bike,27:32.5,47:31.2,W 56 St & 6 Ave,6809.07,St Marks Pl & 2 Ave,5669.1,40.76340613,-73.97722479,40.7284186,-73.98713956,member
63F5BABE0C1CE97E,classic_bike,00:26.3,04:15.1,E 17 St & 2 Ave,5896.01,St Marks Pl & 2 Ave,5669.1,40.73431166,-73.98372531,40.7284186,-73.98713956,member
2CA50404A03C084A,classic_bike,16:35.8,25:23.0,W 15 St & 6 Ave,5989.02,E 1 St & Bowery,5636.13,40.73804614,-73.99642959,40.72486122,-73.99213135,member
D5770D25A06FBC91,electric_bike,20:59.3,32:12.9,Madison St & Malcolm X Blvd,4416.1,Prospect Pl & Underhill Ave,4116.08,40.68713,-73.93008,40.6769694,-73.96579,member
A217A72771F12DD6,electric_bike,17:25.7,27:27.1,W 56 St & 6 Ave,6809.07,W 76 St & Columbus Ave,7281.09,40.76340613,-73.97722479,40.78018397,-73.97728533,member
B9C2E0DB3A15255F,electric_bike,54:08.1,01:39.5,Central Park West & W 85 St,7354.01,E 91 St & 2 Ave,7286.01,40.78476,-73.969862,40.78115276,-73.94963041,member
9229A6279373C2DB,classic_bike,33:20.3,40:17.3,W 15 St & 6 Ave,5989.02,W 29 St & 9 Ave,6416.06,40.73804614,-73.99642959,40.7500727,-73.99839279,member
338A7CB7ED583D88,electric_bike,58:18.0,04:45.2,5 Ave & E 72 St,7100.07,W 52 St & 5 Ave,6700.01,40.77282817,-73.96685276,40.75992262,-73.97648516,member
B225959EB7BC40C8,electric_bike,42:30.5,05:29.3,Hicks St & Montague St,4645.09,Meserole Ave & Manhattan Ave,5666.04,40.69512845,-73.99595065,40.72708584,-73.95299117,member
A123C2BA95F88F5B,electric_bike,53:38.3,00:45.7,E 17 St & Broadway,5980.1,W 29 St & 9 Ave,6416.06,40.737006,-73.990134,40.7500727,-73.99839279,member
BF685E132E7D9D14,classic_bike,52:36.1,04:26.4,5 Ave & E 30 St,6248.08,E 1 St & Bowery,5636.13,40.7459849,-73.98629487,40.72486122,-73.99213135,member
CCEF5010B7C3435D,electric_bike,29:16.4,51:15.8,5 Ave & E 30 St,6248.08,E 91 St & 2 Ave,7286.01,40.7459849,-73.98629487,40.78115276,-73.94963041,casual
958CD8EF617280C9,electric_bike,06:15.6,10:26.8,W Tremont Ave & Montgomery Ave,8407.03,Shakespeare Ave & W 169 St,8198.05,40.851788,-73.916418,40.839312,-73.922423,member
0983E2AA41C409AE,electric_bike,46:34.9,57:07.6,Washington St & Gansevoort St,6039.06,St Marks Pl & 2 Ave,5669.1,40.739323,-74.008119,40.7284186,-73.98713956,member
91694596555034B0,classic_bike,32:58.1,45:11.6,E 98 St & Park Ave,7443.17,5 Ave & W 131 St,7735.05,40.78813,-73.95206,40.81014,-73.93973,member
319AE502C0905C39,classic_bike,29:28.4,40:59.6,E 98 St & Park Ave,7443.17,5 Ave & W 131 St,7735.05,40.78813,-73.95206,40.81014,-73.93973,member
16729C0DEF09BBC8,classic_bike,38:41.0,41:24.8,W 27 St & 7 Ave,6257.06,W 29 St & 9 Ave,6416.06,40.74665,-73.99392,40.7500727,-73.99839279,member
BDF5ACE04CB7A245,classic_bike,45:28.7,48:04.6,W 27 St & 7 Ave,6257.06,W 29 St & 9 Ave,6416.06,40.74665,-73.99392,40.7500727,-73.99839279,member
B2318716B2A7DC4D,electric_bike,13:35.1,28:40.7,E 40 St & 5 Ave,6474.11,E 91 St & 2 Ave,7286.01,40.75206231,-73.9816324,40.78115276,-73.94963041,member
D2A9FD462CA21EB9,electric_bike,12:37.0,23:14.2,W 37 St & 5 Ave,6398.06,E 1 St & Bowery,5636.13,40.75038009,-73.98338988,40.72486122,-73.99213135,casual
2C3FB770D819C21D,electric_bike,08:27.5,14:24.3,South St & Pike St,5159.07,Maiden Ln & Pearl St,5065.1,40.70991807,-73.991611,40.70706456,-74.00731853,member
779EEE6B814E4CF9,classic_bike,22:39.6,45:09.4,Amsterdam Ave & W 119 St,7727.07,W 76 St & Columbus Ave,7281.09,40.8086249,-73.9596214,40.78018397,-73.97728533,member
53F70CE3338C0D1E,electric_bike,20:37.9,24:41.3,Fairview Ave & Linden St,5066.03,Fresh Pond Rd & 69 Ave,4945.06,40.70694,-73.90632,40.70311,-73.89547,member
E4196133CBC0DD28,electric_bike,31:58.0,37:57.1,Driggs Ave & N Henry St,5542.04,Meserole Ave & Manhattan Ave,5666.04,40.72325,-73.94308,40.72708584,-73.95299117,member
6947CEC26A955E99,electric_bike,15:26.5,35:06.5,W 37 St & 5 Ave,6398.06,St Marks Pl & 2 Ave,5669.1,40.75038009,-73.98338988,40.7284186,-73.98713956,member
EA7C339558DB1CAF,electric_bike,15:00.7,21:26.1,Perry St & Greenwich Ave,5955.12,W 29 St & 9 Ave,6416.06,40.735918,-74.000939,40.7500727,-73.99839279,member
0A264859EFF8ED3E,electric_bike,07:25.1,20:00.5,Steinway St & 28 Ave,6915.02,88 St & Astoria Blvd,6848.04,40.7656251,-73.9136695,40.76424,-73.8812,member
49C72D8C76E4D812,classic_bike,36:07.4,40:40.4,Grand St & Elizabeth St,5382.06,E 1 St & Bowery,5636.13,40.718822,-73.99596,40.72486122,-73.99213135,member
7899AA30008E6A58,electric_bike,57:15.7,01:41.3,Fairview Ave & Linden St,5066.03,Fresh Pond Rd & 69 Ave,4945.06,40.70694,-73.90632,40.70311,-73.89547,member
62A0B77B452C01D8,electric_bike,38:26.3,42:59.6,Driggs Ave & N Henry St,5542.04,Meserole Ave & Manhattan Ave,5666.04,40.72325,-73.94308,40.72708584,-73.95299117,member
0DA99C04C721902A,electric_bike,47:07.1,50:31.1,W 82 St & Central Park W,7304.08,W 76 St & Columbus Ave,7281.09,40.78275,-73.97137,40.78018397,-73.97728533,member
290A8AFF31459B35,electric_bike,26:49.0,56:13.1,Chauncey St & Howard Ave,4293.05,Meserole Ave & Manhattan Ave,5666.04,40.68158,-73.91959,40.72708584,-73.95299117,member
CEFB5737A7499CEC,electric_bike,49:32.8,07:40.9,N 5 St & Wythe Ave,5419.04,Adams St & Prospect St,4821.1,40.718389,-73.961501,40.70076308,-73.98869812,casual
1466631B8CED005C,electric_bike,32:16.5,34:42.9,34 Ave & 83 St,6518.13,84 St & Roosevelt Ave,6323.04,40.753935,-73.88390148,40.74797,-73.88204,member
6217D6F38C4C3EC9,electric_bike,21:06.2,23:52.7,8 Ave & W 33 St,6450.12,W 29 St & 9 Ave,6416.06,40.751551,-73.993934,40.7500727,-73.99839279,member
D1AB2B581AB53897,electric_bike,03:17.4,06:37.5,8 Ave & W 33 St,6450.12,W 29 St & 9 Ave,6416.06,40.751551,-73.993934,40.7500727,-73.99839279,member
91797C4095A6551A,electric_bike,42:05.7,49:08.8,Windsor Pl & 8 Ave,3620.02,Prospect Pl & Underhill Ave,4116.08,40.660906,-73.983074,40.6769694,-73.96579,member
0C7CD67E3DC52950,electric_bike,07:48.3,15:46.6,Thompson St & Bleecker St,5721.07,E 1 St & Bowery,5636.13,40.72840059,-73.99968781,40.72486122,-73.99213135,member
BBD78E09BB145654,electric_bike,03:17.5,18:30.3,8 Ave & W 33 St,6450.12,W 52 St & 5 Ave,6700.01,40.751551,-73.993934,40.75992262,-73.97648516,casual
E04B8A1BDE637D2C,electric_bike,40:04.2,45:02.6,N 5 St & Wythe Ave,5419.04,Meserole Ave & Manhattan Ave,5666.04,40.718389,-73.961501,40.72708584,-73.95299117,casual
6A01420B912A5E8B,electric_bike,01:47.7,07:46.0,Amsterdam Ave & W 167 St,8206.17,University Ave & W 168 St,8183.02,40.839443,-73.937044,40.838706,-73.927034,casual
450149FB3CC089B5,electric_bike,56:50.2,11:13.9,Windsor Pl & 8 Ave,3620.02,Rogers Ave & Lenox Rd,3400.04,40.660906,-73.983074,40.65378,-73.95273,casual
B0FB6D3619066A29,electric_bike,08:36.4,13:46.1,Thompson St & Bleecker St,5721.07,W Broadway & Watts St,5569.07,40.72840059,-73.99968781,40.72323,-74.00314,casual
3E08E462DA9AD554,classic_bike,46:49.7,51:12.3,34 Ave & 83 St,6518.13,84 St & Roosevelt Ave,6323.04,40.753935,-73.88390148,40.74797,-73.88204,casual
BE10E043168878EC,electric_bike,52:25.8,55:16.6,DeKalb Ave & Hudson Ave,4513.06,Willoughby St & Ashland Pl,4587.02,40.689888,-73.981013,40.69178,-73.97877,member
41C81490B48E7E76,electric_bike,20:57.3,25:50.8,E 128 St & Madison Ave,7735.23,E 138 St & Grand Concourse,7803.08,40.80756,-73.939182,40.813224,-73.930605,member
981137756279A3D6,electric_bike,21:06.7,30:40.1,Nelson Ave & W 172 St,8290.01,Edgecombe Ave & W 150 St,8049.05,40.843965,-73.920999,40.826881,-73.941427,member
67D8619050D36020,electric_bike,19:16.8,28:35.2,Nelson Ave & W 172 St,8290.01,Edgecombe Ave & W 150 St,8049.05,40.843965,-73.920999,40.826881,-73.941427,member
3620A9A349DD082F,electric_bike,44:47.6,56:07.8,W 82 St & Central Park West,7304.08,E 103 St & Lexington Ave,7463.09,40.78275,-73.97137,40.7903051,-73.94755757,member
AEC4DD1FCEBF59D9,electric_bike,00:15.2,06:10.4,N 5 St & Wythe Ave,5419.04,Meserole Ave & Manhattan Ave,5666.04,40.718389,-73.961501,40.72708584,-73.95299117,member
305B18D1D3861752,electric_bike,36:13.2,46:39.8,E 128 St & Madison Ave,7735.23,Lincoln Ave & E 138 St,7744.06,40.80756,-73.939182,40.810893,-73.927311,member
FBDB9F4241530B99,electric_bike,30:16.4,37:22.5,Broadway & W 165 St,8191.01,Shakespeare Ave & W 169 St,8198.05,40.839137,-73.941409,40.839312,-73.922423,member
070ABD5AB42CC23F,electric_bike,53:51.9,09:39.5,8 Ave & W 33 St,6450.12,W 76 St & Columbus Ave,7281.09,40.751551,-73.993934,40.78018397,-73.97728533,member
87DDB7707A3B2AF5,classic_bike,19:05.1,27:34.1,Amsterdam Ave & W 167 St,8206.17,University Ave & W 168 St,8183.02,40.839443,-73.937044,40.838706,-73.927034,casual
0E0CDA211EB94349,classic_bike,35:30.4,39:41.4,E 128 St & Madison Ave,7735.23,E 138 St & Grand Concourse,7803.08,40.80756,-73.939182,40.813224,-73.930605,member
15C98842B06CCA4C,electric_bike,42:54.5,30:34.3,100 St & Lewis Ave,6105.02,88 St & Astoria Blvd,6848.04,40.73988,-73.86012,40.76424,-73.8812,member
4CC27717A1531598,electric_bike,59:50.7,01:35.8,DeKalb Ave & Hudson Ave,4513.06,Willoughby St & Ashland Pl,4587.02,40.689888,-73.981013,40.69178,-73.97877,member
D6D0EB844452D61C,classic_bike,43:21.7,53:23.5,Thompson St & Bleecker St,5721.07,St Marks Pl & 2 Ave,5669.1,40.72840059,-73.99968781,40.7284186,-73.98713956,member
72867B9001EFE60B,electric_bike,11:31.2,21:53.5,Windsor Pl & 8 Ave,3620.02,Prospect Pl & Underhill Ave,4116.08,40.660906,-73.983074,40.6769694,-73.96579,member
C9E165DD1D0D6236,classic_bike,28:12.8,32:50.4,Thompson St & Bleecker St,5721.07,E 1 St & Bowery,5636.13,40.72840059,-73.99968781,40.72486122,-73.99213135,member
F7DFA52BBBA3D6E7,electric_bike,36:27.1,39:44.4,Thompson St & Bleecker St,5721.07,E 1 St & Bowery,5636.13,40.72840059,-73.99968781,40.72486122,-73.99213135,member
927EE7D014660139,classic_bike,21:06.9,28:25.9,Jackson Mill Rd & 93 St,6701.05,88 St & Astoria Blvd,6848.04,40.75874,-73.87535,40.76424,-73.8812,member
7A7FC79AD5EA2DDF,classic_bike,26:21.7,59:52.7,N 5 St & Wythe Ave,5419.04,E 91 St & 2 Ave,7286.01,40.718389,-73.961501,40.78115276,-73.94963041,member
3EB63FE9DE055735,electric_bike,01:46.8,05:32.6,Thompson St & Bleecker St,5721.07,E 1 St & Bowery,5636.13,40.72840059,-73.99968781,40.72486122,-73.99213135,casual
19E9207E2C2BF31E,electric_bike,27:26.4,32:32.6,N 5 St & Wythe Ave,5419.04,Meserole Ave & Manhattan Ave,5666.04,40.718389,-73.961501,40.72708584,-73.95299117,casual
E973A10B8EE12980,electric_bike,02:23.5,09:59.4,Windsor Pl & 8 Ave,3620.02,Ocean Ave & Crooke Ave,3408.05,40.660906,-73.983074,40.65326,-73.96172,casual
7A66359991681441,classic_bike,20:01.4,24:37.7,Thompson St & Bleecker St,5721.07,W Broadway & Watts St,5569.07,40.72840059,-73.99968781,40.72323,-74.00314,member
F70F447634439707,classic_bike,31:29.2,37:39.4,Thompson St & Bleecker St,5721.07,E 1 St & Bowery,5636.13,40.72840059,-73.99968781,40.72486122,-73.99213135,member
698EAB2C52107912,electric_bike,44:11.7,49:56.8,N 5 St & Wythe Ave,5419.04,Meserole Ave & Manhattan Ave,5666.04,40.718389,-73.961501,40.72708584,-73.95299117,member
24CB8ECF270DA45F,electric_bike,11:23.1,19:06.6,W 180 St & Ft Washington Ave,8358.03,Shakespeare Ave & W 169 St,8198.05,40.849972,-73.938423,40.839312,-73.922423,member
FD514C6D89506F64,electric_bike,05:55.3,16:49.7,W 82 St & Central Park West,7304.08,E 91 St & 2 Ave,7286.01,40.78275,-73.97137,40.78115276,-73.94963041,member
997D22EB7444CF7A,electric_bike,26:06.0,27:48.4,DeKalb Ave & Hudson Ave,4513.06,Willoughby St & Ashland Pl,4587.02,40.689888,-73.981013,40.69178,-73.97877,member
6E77D9B7F88CBBB9,classic_bike,24:36.9,35:44.0,Queens Plaza North & Crescent St,6429.01,43 Ave & 42 St,6251.06,40.75110165,-73.94073717,40.74534683,-73.92194197,member
C5B62529FE4748C3,electric_bike,08:31.2,20:39.8,Broadway & W 165 St,8191.01,University Ave & W 168 St,8183.02,40.839137,-73.941409,40.838706,-73.927034,member
BD1C2E5D21A5F0C6,electric_bike,36:59.8,56:41.2,Sherman Ave & E 166 St,8072.06,E 91 St & 2 Ave,7286.01,40.83130549,-73.91744792,40.78115276,-73.94963041,member
